Dropout Rate,Hidden Dim,Learning Rate,Metric Type,Epoch,Training Value,Validation Value
0.2999999999999999,32,0.0010000000000000,Validation Loss,64,0.1344608068466186,0.1983301043510437
0.2999999999999999,32,0.0010000000000000,Training Loss,65,0.1944755613803863,0.1286716461181640
0.2999999999999999,32,0.0010000000000000,Validation Loss,65,0.1286716461181640,0.1944755613803863
0.2999999999999999,32,0.0010000000000000,Training Loss,66,0.1878935545682907,0.1232718825340271
0.2999999999999999,32,0.0010000000000000,Validation Loss,66,0.1232718825340271,0.1878935545682907
0.2999999999999999,32,0.0010000000000000,Training Loss,67,0.1828655749559402,0.1182331591844558
0.2999999999999999,32,0.0010000000000000,Validation Loss,67,0.1182331591844558,0.1828655749559402
0.2999999999999999,32,0.0010000000000000,Training Loss,68,0.1794110387563705,0.1135323345661163
0.2999999999999999,32,0.0010000000000000,Validation Loss,68,0.1135323345661163,0.1794110387563705
0.2999999999999999,32,0.0010000000000000,Training Loss,69,0.1762850880622863,0.1091407686471939
0.2999999999999999,32,0.0010000000000000,Validation Loss,69,0.1091407686471939,0.1762850880622863
0.2999999999999999,32,0.0010000000000000,Training Loss,70,0.1717737317085266,0.1050328388810157
0.2999999999999999,32,0.0010000000000000,Validation Loss,70,0.1050328388810157,0.1717737317085266
0.2999999999999999,32,0.0010000000000000,Training Loss,71,0.1709266304969787,0.1011865139007568
0.2999999999999999,32,0.0010000000000000,Validation Loss,71,0.1011865139007568,0.1709266304969787
0.2999999999999999,32,0.0010000000000000,Training Loss,72,0.1674937903881073,0.0975770577788353
0.2999999999999999,32,0.0010000000000000,Validation Loss,72,0.0975770577788353,0.1674937903881073
0.2999999999999999,32,0.0010000000000000,Training Loss,73,0.1645335555076599,0.0941906422376632
0.2999999999999999,32,0.0010000000000000,Validation Loss,73,0.0941906422376632,0.1645335555076599
0.2999999999999999,32,0.0010000000000000,Training Loss,74,0.1615870147943496,0.0910124033689498
0.2999999999999999,32,0.0010000000000000,Validation Loss,74,0.0910124033689498,0.1615870147943496
0.2999999999999999,32,0.0010000000000000,Training Loss,75,0.1587599217891693,0.0880374163389206
0.2999999999999999,32,0.0010000000000000,Validation Loss,75,0.0880374163389206,0.1587599217891693
0.2999999999999999,32,0.0010000000000000,Training Loss,76,0.1569872647523880,0.0852462053298950
0.2999999999999999,32,0.0010000000000000,Validation Loss,76,0.0852462053298950,0.1569872647523880
0.2999999999999999,32,0.0010000000000000,Training Loss,77,0.1538065373897552,0.0826248005032539
0.2999999999999999,32,0.0010000000000000,Validation Loss,77,0.0826248005032539,0.1538065373897552
0.2999999999999999,32,0.0010000000000000,Training Loss,78,0.1525904536247253,0.0801563411951065
0.2999999999999999,32,0.0010000000000000,Validation Loss,78,0.0801563411951065,0.1525904536247253
0.2999999999999999,32,0.0010000000000000,Training Loss,79,0.1510460227727890,0.0778344944119453
0.2999999999999999,32,0.0010000000000000,Validation Loss,79,0.0778344944119453,0.1510460227727890
0.2999999999999999,32,0.0010000000000000,Training Loss,80,0.1497149765491485,0.0756317526102066
0.2999999999999999,32,0.0010000000000000,Validation Loss,80,0.0756317526102066,0.1497149765491485
0.2999999999999999,32,0.0010000000000000,Training Loss,81,0.1477895081043243,0.0735457837581634
0.2999999999999999,32,0.0010000000000000,Validation Loss,81,0.0735457837581634,0.1477895081043243
0.2999999999999999,32,0.0010000000000000,Training Loss,82,0.1460676789283752,0.0715711936354637
0.2999999999999999,32,0.0010000000000000,Validation Loss,82,0.0715711936354637,0.1460676789283752
0.2999999999999999,32,0.0010000000000000,Training Loss,83,0.1440776586532592,0.0696988403797149
0.2999999999999999,32,0.0010000000000000,Validation Loss,83,0.0696988403797149,0.1440776586532592
0.2999999999999999,32,0.0010000000000000,Training Loss,84,0.1423536688089370,0.0679207593202591
0.2999999999999999,32,0.0010000000000000,Validation Loss,84,0.0679207593202591,0.1423536688089370
0.2999999999999999,32,0.0010000000000000,Training Loss,85,0.1404741704463958,0.0662279054522514
0.2999999999999999,32,0.0010000000000000,Validation Loss,85,0.0662279054522514,0.1404741704463958
0.2999999999999999,32,0.0010000000000000,Training Loss,86,0.1376600563526153,0.0646195039153099
0.2999999999999999,32,0.0010000000000000,Validation Loss,86,0.0646195039153099,0.1376600563526153
0.2999999999999999,32,0.0010000000000000,Training Loss,87,0.1365891247987747,0.0630923584103584
0.2999999999999999,32,0.0010000000000000,Validation Loss,87,0.0630923584103584,0.1365891247987747
0.2999999999999999,32,0.0010000000000000,Training Loss,88,0.1365951746702194,0.0616380423307418
0.2999999999999999,32,0.0010000000000000,Validation Loss,88,0.0616380423307418,0.1365951746702194
0.2999999999999999,32,0.0010000000000000,Training Loss,89,0.1341837197542190,0.0602538138628006
0.2999999999999999,32,0.0010000000000000,Validation Loss,89,0.0602538138628006,0.1341837197542190
0.2999999999999999,32,0.0010000000000000,Training Loss,90,0.1325930953025818,0.0589289069175720
0.2999999999999999,32,0.0010000000000000,Validation Loss,90,0.0589289069175720,0.1325930953025818
0.2999999999999999,32,0.0010000000000000,Training Loss,91,0.1321295499801635,0.0576636008918285
0.2999999999999999,32,0.0010000000000000,Validation Loss,91,0.0576636008918285,0.1321295499801635
0.2999999999999999,32,0.0010000000000000,Training Loss,92,0.1314104348421096,0.0564553476870060
0.2999999999999999,32,0.0010000000000000,Validation Loss,92,0.0564553476870060,0.1314104348421096
0.2999999999999999,32,0.0010000000000000,Training Loss,93,0.1297270208597183,0.0553047992289066
0.2999999999999999,32,0.0010000000000000,Validation Loss,93,0.0553047992289066,0.1297270208597183
0.2999999999999999,32,0.0010000000000000,Training Loss,94,0.1278637200593948,0.0542046055197715
0.2999999999999999,32,0.0010000000000000,Validation Loss,94,0.0542046055197715,0.1278637200593948
0.2999999999999999,32,0.0010000000000000,Training Loss,95,0.1261189430952072,0.0531589090824127
0.2999999999999999,32,0.0010000000000000,Validation Loss,95,0.0531589090824127,0.1261189430952072
0.2999999999999999,32,0.0010000000000000,Training Loss,96,0.1250862479209900,0.0521540306508541
0.2999999999999999,32,0.0010000000000000,Validation Loss,96,0.0521540306508541,0.1250862479209900
0.2999999999999999,32,0.0010000000000000,Training Loss,97,0.1243903562426567,0.0511889345943927
0.2999999999999999,32,0.0010000000000000,Validation Loss,97,0.0511889345943927,0.1243903562426567
0.2999999999999999,32,0.0010000000000000,Training Loss,98,0.1240398064255714,0.0502687357366085
0.2999999999999999,32,0.0010000000000000,Validation Loss,98,0.0502687357366085,0.1240398064255714
0.2999999999999999,32,0.0010000000000000,Training Loss,99,0.1224121153354644,0.0493776984512805
0.2999999999999999,32,0.0010000000000000,Validation Loss,99,0.0493776984512805,0.1224121153354644
0.2999999999999999,32,0.0010000000000000,Training Loss,100,0.1214513555169105,0.0485174879431724
0.2999999999999999,32,0.0010000000000000,Validation Loss,100,0.0485174879431724,0.1214513555169105
0.2999999999999999,32,0.0010000000000000,R2 Score,N/A,0.9522000000000000,
0.2999999999999999,32,0.0010000000000000,MAE,N/A,0.1492000000000000,
0.2999999999999999,32,0.0050000000000000,Training Loss,1,1.0188097953796389,0.8973842859268188
0.2999999999999999,32,0.0050000000000000,Validation Loss,1,0.8973842859268188,1.0188097953796389
0.2999999999999999,32,0.0050000000000000,Training Loss,2,0.9072965979576112,0.7999169230461121
0.2999999999999999,32,0.0050000000000000,Validation Loss,2,0.7999169230461121,0.9072965979576112
0.2999999999999999,32,0.0050000000000000,Training Loss,3,0.8076416254043579,0.7095739245414734
0.2999999999999999,32,0.0050000000000000,Validation Loss,3,0.7095739245414734,0.8076416254043579
0.2999999999999999,32,0.0050000000000000,Training Loss,4,0.7209779024124146,0.6260192394256592
0.2999999999999999,32,0.0050000000000000,Validation Loss,4,0.6260192394256592,0.7209779024124146
0.2999999999999999,32,0.0050000000000000,Training Loss,5,0.6402577757835388,0.5488991737365723
0.2999999999999999,32,0.0050000000000000,Validation Loss,5,0.5488991737365723,0.6402577757835388
0.2999999999999999,32,0.0050000000000000,Training Loss,6,0.5678532719612122,0.4779553115367889
0.2999999999999999,32,0.0050000000000000,Validation Loss,6,0.4779553115367889,0.5678532719612122
0.2999999999999999,32,0.0050000000000000,Training Loss,7,0.5027695298194885,0.4145049750804901
0.2999999999999999,32,0.0050000000000000,Validation Loss,7,0.4145049750804901,0.5027695298194885
0.2999999999999999,32,0.0050000000000000,Training Loss,8,0.4430283904075622,0.3586790561676025
0.2999999999999999,32,0.0050000000000000,Validation Loss,8,0.3586790561676025,0.4430283904075622
0.2999999999999999,32,0.0050000000000000,Training Loss,9,0.3961857855319977,0.3114146292209625
0.2999999999999999,32,0.0050000000000000,Validation Loss,9,0.3114146292209625,0.3961857855319977
0.2999999999999999,32,0.0050000000000000,Training Loss,10,0.3554461300373077,0.2729609906673431
0.2999999999999999,32,0.0050000000000000,Validation Loss,10,0.2729609906673431,0.3554461300373077
0.2999999999999999,32,0.0050000000000000,Training Loss,11,0.3272595107555389,0.2409483939409256
0.2999999999999999,32,0.0050000000000000,Validation Loss,11,0.2409483939409256,0.3272595107555389
0.2999999999999999,32,0.0050000000000000,Training Loss,12,0.2998946607112884,0.2124617099761963
0.2999999999999999,32,0.0050000000000000,Validation Loss,12,0.2124617099761963,0.2998946607112884
0.2999999999999999,32,0.0050000000000000,Training Loss,13,0.2770547866821289,0.1859435290098190
0.2999999999999999,32,0.0050000000000000,Validation Loss,13,0.1859435290098190,0.2770547866821289
0.2999999999999999,32,0.0050000000000000,Training Loss,14,0.2500974833965301,0.1615458130836486
0.2999999999999999,32,0.0050000000000000,Validation Loss,14,0.1615458130836486,0.2500974833965301
0.2999999999999999,32,0.0050000000000000,Training Loss,15,0.2275231331586837,0.1404492706060409
0.2999999999999999,32,0.0050000000000000,Validation Loss,15,0.1404492706060409,0.2275231331586837
0.2999999999999999,32,0.0050000000000000,Training Loss,16,0.2072185277938842,0.1236044093966484
0.2999999999999999,32,0.0050000000000000,Validation Loss,16,0.1236044093966484,0.2072185277938842
0.2999999999999999,32,0.0050000000000000,Training Loss,17,0.1880327165126800,0.1111292466521263
0.2999999999999999,32,0.0050000000000000,Validation Loss,17,0.1111292466521263,0.1880327165126800
0.2999999999999999,32,0.0050000000000000,Training Loss,18,0.1756401509046554,0.1022456660866737
0.2999999999999999,32,0.0050000000000000,Validation Loss,18,0.1022456660866737,0.1756401509046554
0.2999999999999999,32,0.0050000000000000,Training Loss,19,0.1673146039247512,0.0956497490406036
0.2999999999999999,32,0.0050000000000000,Validation Loss,19,0.0956497490406036,0.1673146039247512
0.2999999999999999,32,0.0050000000000000,Training Loss,20,0.1594775915145874,0.0899537727236747
0.2999999999999999,32,0.0050000000000000,Validation Loss,20,0.0899537727236747,0.1594775915145874
0.2999999999999999,32,0.0050000000000000,Training Loss,21,0.1544305980205536,0.0840914621949195
0.2999999999999999,32,0.0050000000000000,Validation Loss,21,0.0840914621949195,0.1544305980205536
0.2999999999999999,32,0.0050000000000000,Training Loss,22,0.1494306027889251,0.0775571763515472
0.2999999999999999,32,0.0050000000000000,Validation Loss,22,0.0775571763515472,0.1494306027889251
0.2999999999999999,32,0.0050000000000000,Training Loss,23,0.1425347924232483,0.0703969821333885
0.2999999999999999,32,0.0050000000000000,Validation Loss,23,0.0703969821333885,0.1425347924232483
0.2999999999999999,32,0.0050000000000000,Training Loss,24,0.1339507848024368,0.0628788247704505
0.2999999999999999,32,0.0050000000000000,Validation Loss,24,0.0628788247704505,0.1339507848024368
0.2999999999999999,32,0.0050000000000000,Training Loss,25,0.1283419281244278,0.0556527860462665
0.2999999999999999,32,0.0050000000000000,Validation Loss,25,0.0556527860462665,0.1283419281244278
0.2999999999999999,32,0.0050000000000000,Training Loss,26,0.1221854686737060,0.0492030493915081
0.2999999999999999,32,0.0050000000000000,Validation Loss,26,0.0492030493915081,0.1221854686737060
0.2999999999999999,32,0.0050000000000000,Training Loss,27,0.1186672076582908,0.0437105856835842
0.2999999999999999,32,0.0050000000000000,Validation Loss,27,0.0437105856835842,0.1186672076582908
0.2999999999999999,32,0.0050000000000000,Training Loss,28,0.1132706403732299,0.0392978787422180
0.2999999999999999,32,0.0050000000000000,Validation Loss,28,0.0392978787422180,0.1132706403732299
0.2999999999999999,32,0.0050000000000000,Training Loss,29,0.1104725152254104,0.0361215658485889
0.2999999999999999,32,0.0050000000000000,Validation Loss,29,0.0361215658485889,0.1104725152254104
0.2999999999999999,32,0.0050000000000000,Training Loss,30,0.1085524410009384,0.0339367501437664
0.2999999999999999,32,0.0050000000000000,Validation Loss,30,0.0339367501437664,0.1085524410009384
0.2999999999999999,32,0.0050000000000000,Training Loss,31,0.1062363088130950,0.0323024205863475
0.2999999999999999,32,0.0050000000000000,Validation Loss,31,0.0323024205863475,0.1062363088130950
0.2999999999999999,32,0.0050000000000000,Training Loss,32,0.1025098785758018,0.0308644194155931
0.2999999999999999,32,0.0050000000000000,Validation Loss,32,0.0308644194155931,0.1025098785758018
0.2999999999999999,32,0.0050000000000000,Training Loss,33,0.1012785881757736,0.0295199863612651
0.2999999999999999,32,0.0050000000000000,Validation Loss,33,0.0295199863612651,0.1012785881757736
0.2999999999999999,32,0.0050000000000000,Training Loss,34,0.0982237681746482,0.0283619165420532
0.2999999999999999,32,0.0050000000000000,Validation Loss,34,0.0283619165420532,0.0982237681746482
0.2999999999999999,32,0.0050000000000000,Training Loss,35,0.0946640893816948,0.0275509078055620
0.2999999999999999,32,0.0050000000000000,Validation Loss,35,0.0275509078055620,0.0946640893816948
0.2999999999999999,32,0.0050000000000000,Training Loss,36,0.0904163420200347,0.0271275993436574
0.2999999999999999,32,0.0050000000000000,Validation Loss,36,0.0271275993436574,0.0904163420200347
0.2999999999999999,32,0.0050000000000000,Training Loss,37,0.0882067009806633,0.0269619356840848
0.2999999999999999,32,0.0050000000000000,Validation Loss,37,0.0269619356840848,0.0882067009806633
0.2999999999999999,32,0.0050000000000000,Training Loss,38,0.0865005329251289,0.0268554706126451
0.2999999999999999,32,0.0050000000000000,Validation Loss,38,0.0268554706126451,0.0865005329251289
0.2999999999999999,32,0.0050000000000000,Training Loss,39,0.0846898108720779,0.0265704914927482
0.2999999999999999,32,0.0050000000000000,Validation Loss,39,0.0265704914927482,0.0846898108720779
0.2999999999999999,32,0.0050000000000000,Training Loss,40,0.0830195024609565,0.0259412955492734
0.2999999999999999,32,0.0050000000000000,Validation Loss,40,0.0259412955492734,0.0830195024609565
0.2999999999999999,32,0.0050000000000000,Training Loss,41,0.0810306817293167,0.0249467659741640
0.2999999999999999,32,0.0050000000000000,Validation Loss,41,0.0249467659741640,0.0810306817293167
0.2999999999999999,32,0.0050000000000000,Training Loss,42,0.0801422595977783,0.0236529223620891
0.2999999999999999,32,0.0050000000000000,Validation Loss,42,0.0236529223620891,0.0801422595977783
0.2999999999999999,32,0.0050000000000000,Training Loss,43,0.0770010054111480,0.0222129225730896
0.2999999999999999,32,0.0050000000000000,Validation Loss,43,0.0222129225730896,0.0770010054111480
0.2999999999999999,32,0.0050000000000000,Training Loss,44,0.0749493464827537,0.0208494830876588
0.2999999999999999,32,0.0050000000000000,Validation Loss,44,0.0208494830876588,0.0749493464827537
0.2999999999999999,32,0.0050000000000000,Training Loss,45,0.0741217136383056,0.0197700001299381
0.2999999999999999,32,0.0050000000000000,Validation Loss,45,0.0197700001299381,0.0741217136383056
0.2999999999999999,32,0.0050000000000000,Training Loss,46,0.0728643983602523,0.0190217774361372
0.2999999999999999,32,0.0050000000000000,Validation Loss,46,0.0190217774361372,0.0728643983602523
0.2999999999999999,32,0.0050000000000000,Training Loss,47,0.0722920894622802,0.0185998938977718
0.2999999999999999,32,0.0050000000000000,Validation Loss,47,0.0185998938977718,0.0722920894622802
0.2999999999999999,32,0.0050000000000000,Training Loss,48,0.0705194994807243,0.0184707026928663
0.2999999999999999,32,0.0050000000000000,Validation Loss,48,0.0184707026928663,0.0705194994807243
0.2999999999999999,32,0.0050000000000000,Training Loss,49,0.0707862973213195,0.0185175184160470
0.2999999999999999,32,0.0050000000000000,Validation Loss,49,0.0185175184160470,0.0707862973213195
0.2999999999999999,32,0.0050000000000000,Training Loss,50,0.0700547173619270,0.0186990369111299
0.2999999999999999,32,0.0050000000000000,Validation Loss,50,0.0186990369111299,0.0700547173619270
0.2999999999999999,32,0.0050000000000000,Training Loss,51,0.0690070390701294,0.0189651995897293
0.2999999999999999,32,0.0050000000000000,Validation Loss,51,0.0189651995897293,0.0690070390701294
0.2999999999999999,32,0.0050000000000000,Training Loss,52,0.0684393867850303,0.0192668493837118
0.2999999999999999,32,0.0050000000000000,Validation Loss,52,0.0192668493837118,0.0684393867850303
0.2999999999999999,32,0.0050000000000000,Training Loss,53,0.0676220431923866,0.0195965059101581
0.2999999999999999,32,0.0050000000000000,Validation Loss,53,0.0195965059101581,0.0676220431923866
0.2999999999999999,32,0.0050000000000000,Training Loss,54,0.0661227628588676,0.0198949482291936
0.2999999999999999,32,0.0050000000000000,Validation Loss,54,0.0198949482291936,0.0661227628588676
0.2999999999999999,32,0.0050000000000000,Training Loss,55,0.0666036009788513,0.0200469940900802
0.2999999999999999,32,0.0050000000000000,Validation Loss,55,0.0200469940900802,0.0666036009788513
0.2999999999999999,32,0.0050000000000000,Training Loss,56,0.0654280558228492,0.0200325958430767
0.2999999999999999,32,0.0050000000000000,Validation Loss,56,0.0200325958430767,0.0654280558228492
0.2999999999999999,32,0.0050000000000000,Training Loss,57,0.0648945346474647,0.0198003519326448
0.2999999999999999,32,0.0050000000000000,Validation Loss,57,0.0198003519326448,0.0648945346474647
0.2999999999999999,32,0.0050000000000000,Training Loss,58,0.0627071186900138,0.0193708911538124
0.2999999999999999,32,0.0050000000000000,Validation Loss,58,0.0193708911538124,0.0627071186900138
0.2999999999999999,32,0.0050000000000000,R2 Score,N/A,0.9810000000000000,
0.2999999999999999,32,0.0050000000000000,MAE,N/A,0.0964000000000000,
0.2999999999999999,32,0.0100000000000000,Training Loss,1,1.1253000497817991,0.8433883786201477
0.2999999999999999,32,0.0100000000000000,Validation Loss,1,0.8433883786201477,1.1253000497817991
0.2999999999999999,32,0.0100000000000000,Training Loss,2,0.8542791604995728,0.6271669268608093
0.2999999999999999,32,0.0100000000000000,Validation Loss,2,0.6271669268608093,0.8542791604995728
0.2999999999999999,32,0.0100000000000000,Training Loss,3,0.6435670852661133,0.4516026377677917
0.2999999999999999,32,0.0100000000000000,Validation Loss,3,0.4516026377677917,0.6435670852661133
0.2999999999999999,32,0.0100000000000000,Training Loss,4,0.4775183498859405,0.3103880584239959
0.2999999999999999,32,0.0100000000000000,Validation Loss,4,0.3103880584239959,0.4775183498859405
0.2999999999999999,32,0.0100000000000000,Training Loss,5,0.3483783304691314,0.2045007199048996
0.2999999999999999,32,0.0100000000000000,Validation Loss,5,0.2045007199048996,0.3483783304691314
0.2999999999999999,32,0.0100000000000000,Training Loss,6,0.2543237507343292,0.1344511806964874
0.2999999999999999,32,0.0100000000000000,Validation Loss,6,0.1344511806964874,0.2543237507343292
0.2999999999999999,32,0.0100000000000000,Training Loss,7,0.1978880167007446,0.0998902618885040
0.2999999999999999,32,0.0100000000000000,Validation Loss,7,0.0998902618885040,0.1978880167007446
0.2999999999999999,32,0.0100000000000000,Training Loss,8,0.1760940998792648,0.0923357307910919
0.2999999999999999,32,0.0100000000000000,Validation Loss,8,0.0923357307910919,0.1760940998792648
0.2999999999999999,32,0.0100000000000000,Training Loss,9,0.1777427792549133,0.0952921435236930
0.2999999999999999,32,0.0100000000000000,Validation Loss,9,0.0952921435236930,0.1777427792549133
0.2999999999999999,32,0.0100000000000000,Training Loss,10,0.1882209330797195,0.0936415642499923
0.2999999999999999,32,0.0100000000000000,Validation Loss,10,0.0936415642499923,0.1882209330797195
0.2999999999999999,32,0.0100000000000000,Training Loss,11,0.1881257742643356,0.0837836936116218
0.2999999999999999,32,0.0100000000000000,Validation Loss,11,0.0837836936116218,0.1881257742643356
0.2999999999999999,32,0.0100000000000000,Training Loss,12,0.1733432412147522,0.0713831558823585
0.2999999999999999,32,0.0100000000000000,Validation Loss,12,0.0713831558823585,0.1733432412147522
0.2999999999999999,32,0.0100000000000000,Training Loss,13,0.1552399843931198,0.0617983750998973
0.2999999999999999,32,0.0100000000000000,Validation Loss,13,0.0617983750998973,0.1552399843931198
0.2999999999999999,32,0.0100000000000000,Training Loss,14,0.1390936970710754,0.0572140589356422
0.2999999999999999,32,0.0100000000000000,Validation Loss,14,0.0572140589356422,0.1390936970710754
0.2999999999999999,32,0.0100000000000000,Training Loss,15,0.1279357075691223,0.0568223334848880
0.2999999999999999,32,0.0100000000000000,Validation Loss,15,0.0568223334848880,0.1279357075691223
0.2999999999999999,32,0.0100000000000000,Training Loss,16,0.1221603453159332,0.0582420267164707
0.2999999999999999,32,0.0100000000000000,Validation Loss,16,0.0582420267164707,0.1221603453159332
0.2999999999999999,32,0.0100000000000000,Training Loss,17,0.1184798553586006,0.0590406209230423
0.2999999999999999,32,0.0100000000000000,Validation Loss,17,0.0590406209230423,0.1184798553586006
0.2999999999999999,32,0.0100000000000000,Training Loss,18,0.1144073158502578,0.0579750090837478
0.2999999999999999,32,0.0100000000000000,Validation Loss,18,0.0579750090837478,0.1144073158502578
0.2999999999999999,32,0.0100000000000000,Training Loss,19,0.1125212833285331,0.0548106543719768
0.2999999999999999,32,0.0100000000000000,Validation Loss,19,0.0548106543719768,0.1125212833285331
0.2999999999999999,32,0.0100000000000000,Training Loss,20,0.1091260612010955,0.0500785298645496
0.2999999999999999,32,0.0100000000000000,Validation Loss,20,0.0500785298645496,0.1091260612010955
0.2999999999999999,32,0.0100000000000000,Training Loss,21,0.1021394506096839,0.0445527769625186
0.2999999999999999,32,0.0100000000000000,Validation Loss,21,0.0445527769625186,0.1021394506096839
0.2999999999999999,32,0.0100000000000000,Training Loss,22,0.0981555357575416,0.0388973131775856
0.2999999999999999,32,0.0100000000000000,Validation Loss,22,0.0388973131775856,0.0981555357575416
0.2999999999999999,32,0.0100000000000000,Training Loss,23,0.0944037884473800,0.0334810987114906
0.2999999999999999,32,0.0100000000000000,Validation Loss,23,0.0334810987114906,0.0944037884473800
0.2999999999999999,32,0.0100000000000000,Training Loss,24,0.0904706642031669,0.0287040229886770
0.2999999999999999,32,0.0100000000000000,Validation Loss,24,0.0287040229886770,0.0904706642031669
0.2999999999999999,32,0.0100000000000000,Training Loss,25,0.0905755907297134,0.0248462390154600
0.2999999999999999,32,0.0100000000000000,Validation Loss,25,0.0248462390154600,0.0905755907297134
0.2999999999999999,32,0.0100000000000000,Training Loss,26,0.0867996588349342,0.0218788553029298
0.2999999999999999,32,0.0100000000000000,Validation Loss,26,0.0218788553029298,0.0867996588349342
0.2999999999999999,32,0.0100000000000000,Training Loss,27,0.0857154279947280,0.0196543149650096
0.2999999999999999,32,0.0100000000000000,Validation Loss,27,0.0196543149650096,0.0857154279947280
0.2999999999999999,32,0.0100000000000000,Training Loss,28,0.0851513892412185,0.0179545022547245
0.2999999999999999,32,0.0100000000000000,Validation Loss,28,0.0179545022547245,0.0851513892412185
0.2999999999999999,32,0.0100000000000000,Training Loss,29,0.0821290761232376,0.0165677629411220
0.2999999999999999,32,0.0100000000000000,Validation Loss,29,0.0165677629411220,0.0821290761232376
0.2999999999999999,32,0.0100000000000000,Training Loss,30,0.0789574161171913,0.0152199892327189
0.2999999999999999,32,0.0100000000000000,Validation Loss,30,0.0152199892327189,0.0789574161171913
0.2999999999999999,32,0.0100000000000000,Training Loss,31,0.0758011564612388,0.0139233786612749
0.2999999999999999,32,0.0100000000000000,Validation Loss,31,0.0139233786612749,0.0758011564612388
0.2999999999999999,32,0.0100000000000000,Training Loss,32,0.0729226097464561,0.0129654090851545
0.2999999999999999,32,0.0100000000000000,Validation Loss,32,0.0129654090851545,0.0729226097464561
0.2999999999999999,32,0.0100000000000000,Training Loss,33,0.0698405578732490,0.0126915685832500
0.2999999999999999,32,0.0100000000000000,Validation Loss,33,0.0126915685832500,0.0698405578732490
0.2999999999999999,32,0.0100000000000000,Training Loss,34,0.0694097429513931,0.0131315616890788
0.2999999999999999,32,0.0100000000000000,Validation Loss,34,0.0131315616890788,0.0694097429513931
0.2999999999999999,32,0.0100000000000000,Training Loss,35,0.0680296942591667,0.0140180420130491
0.2999999999999999,32,0.0100000000000000,Validation Loss,35,0.0140180420130491,0.0680296942591667
0.2999999999999999,32,0.0100000000000000,Training Loss,36,0.0679227560758590,0.0148280486464500
0.2999999999999999,32,0.0100000000000000,Validation Loss,36,0.0148280486464500,0.0679227560758590
0.2999999999999999,32,0.0100000000000000,Training Loss,37,0.0674005001783371,0.0151387825608253
0.2999999999999999,32,0.0100000000000000,Validation Loss,37,0.0151387825608253,0.0674005001783371
0.2999999999999999,32,0.0100000000000000,Training Loss,38,0.0671229511499404,0.0148086007684469
0.2999999999999999,32,0.0100000000000000,Validation Loss,38,0.0148086007684469,0.0671229511499404
0.2999999999999999,32,0.0100000000000000,Training Loss,39,0.0658388882875442,0.0140112191438674
0.2999999999999999,32,0.0100000000000000,Validation Loss,39,0.0140112191438674,0.0658388882875442
0.2999999999999999,32,0.0100000000000000,Training Loss,40,0.0644533261656761,0.0131632862612605
0.2999999999999999,32,0.0100000000000000,Validation Loss,40,0.0131632862612605,0.0644533261656761
0.2999999999999999,32,0.0100000000000000,Training Loss,41,0.0618049167096614,0.0125849675387144
0.2999999999999999,32,0.0100000000000000,Validation Loss,41,0.0125849675387144,0.0618049167096614
0.2999999999999999,32,0.0100000000000000,Training Loss,42,0.0604742169380188,0.0124536892399191
0.2999999999999999,32,0.0100000000000000,Validation Loss,42,0.0124536892399191,0.0604742169380188
0.2999999999999999,32,0.0100000000000000,Training Loss,43,0.0605291686952114,0.0127131426706910
0.2999999999999999,32,0.0100000000000000,Validation Loss,43,0.0127131426706910,0.0605291686952114
0.2999999999999999,32,0.0100000000000000,Training Loss,44,0.0602250583469867,0.0131583604961633
0.2999999999999999,32,0.0100000000000000,Validation Loss,44,0.0131583604961633,0.0602250583469867
0.2999999999999999,32,0.0100000000000000,Training Loss,45,0.0580631308257579,0.0135207315906882
0.2999999999999999,32,0.0100000000000000,Validation Loss,45,0.0135207315906882,0.0580631308257579
0.2999999999999999,32,0.0100000000000000,Training Loss,46,0.0591298006474971,0.0136772198602557
0.2999999999999999,32,0.0100000000000000,Validation Loss,46,0.0136772198602557,0.0591298006474971
0.2999999999999999,32,0.0100000000000000,Training Loss,47,0.0582031272351741,0.0136159798130393
0.2999999999999999,32,0.0100000000000000,Validation Loss,47,0.0136159798130393,0.0582031272351741
0.2999999999999999,32,0.0100000000000000,Training Loss,48,0.0575012005865573,0.0133179100230336
0.2999999999999999,32,0.0100000000000000,Validation Loss,48,0.0133179100230336,0.0575012005865573
0.2999999999999999,32,0.0100000000000000,Training Loss,49,0.0568157434463501,0.0129540618509054
0.2999999999999999,32,0.0100000000000000,Validation Loss,49,0.0129540618509054,0.0568157434463501
0.2999999999999999,32,0.0100000000000000,Training Loss,50,0.0551984421908855,0.0127017600461840
0.2999999999999999,32,0.0100000000000000,Validation Loss,50,0.0127017600461840,0.0551984421908855
0.2999999999999999,32,0.0100000000000000,Training Loss,51,0.0555463321506977,0.0125640975311398
0.2999999999999999,32,0.0100000000000000,Validation Loss,51,0.0125640975311398,0.0555463321506977
0.2999999999999999,32,0.0100000000000000,Training Loss,52,0.0547531284391880,0.0124627798795700
0.2999999999999999,32,0.0100000000000000,Validation Loss,52,0.0124627798795700,0.0547531284391880
0.2999999999999999,32,0.0100000000000000,R2 Score,N/A,0.9878000000000000,
0.2999999999999999,32,0.0100000000000000,MAE,N/A,0.0809000000000000,
0.5000000000000000,16,0.0010000000000000,Training Loss,1,1.2979575395584106,1.2695571184158323
0.5000000000000000,16,0.0010000000000000,Validation Loss,1,1.2695571184158323,1.2979575395584106
